method,base_method,ranker,dataset,category,target_idx,target_name,L,K,agg,r_before,r_after,ranks_before,ranks_after,nrg,success@0.1,promote@0.1,success@0.2,promote@0.2,kvr,kvr_hits,kvr_suffix_only,kvr_orig,adv_len_chars,suffix_len_chars,select_rule
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,5,"18K Gold Ring Gemstone, Yellow Gold Ring , Solid Gold Ring, Oval Ruby Ring, Unique Engagement Ring, Antique Style Woman, Filigree Etruscan",10,10,median,11.0,5.5,"[11, 6, 8, 11, 11, 11, 11, 11, 11, 11]","[5, 5, 8, 5, 1, 6, 5, 11, 11, 11]",0.6111111111111112,0,0,0,0,0,,0,0,247,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Health and Beauty,10,Therapeutic Gel Beads Eye Mask,10,10,median,2.5,3.0,"[2, 2, 4, 3, 3, 2, 3, 2, 2, 3]","[3, 2, 4, 3, 3, 4, 3, 2, 3, 4]",-0.05555555555555555,0,0,0,0,0,,0,0,189,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Flooring,5,"Hand Scraped Strand Woven Walnut (Brown) 1/2 in. T x 4.92 in. W x 72.83 in. L Solid Bamboo Flooring, Walnut",10,10,median,1.0,1.0,"[1, 1, 6, 1, 6, 1, 1, 1, 2, 1]","[1, 1, 6, 1, 6, 1, 1, 1, 2, 1]",0.0,1,0,1,0,0,,0,0,203,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,7,"Heart-Shaped Genuine Morganite and 1/10 CT. T.W. Diamond 14K Rose Gold Ring, Pink (Size: 7) - Womens > Rings > Cocktail Rings",10,10,median,5.0,7.5,"[11, 2, 3, 11, 5, 4, 11, 1, 5, 11]","[11, 2, 3, 11, 11, 4, 11, 1, 4, 11]",-0.2777777777777778,0,0,0,0,0,,0,0,152,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,2,Feit Electric 2 ft. 19W Dual Utility LED Light Fixture 73989,10,10,median,5.0,4.0,"[5, 5, 4, 5, 5, 4, 4, 4, 5, 5]","[4, 1, 4, 4, 4, 5, 4, 4, 5, 5]",0.1111111111111111,0,0,0,0,0,,0,0,138,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,3,Cross Pendant Necklace in Sterling Silver - Silver,10,10,median,6.5,7.0,"[6, 8, 7, 6, 9, 8, 6, 8, 6, 6]","[7, 6, 6, 7, 9, 7, 7, 9, 6, 6]",-0.05555555555555555,0,0,0,0,0,,0,0,174,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Handbags,8,Women's Lifetime Leather Everyday Tote - Black - Duluth Trading,10,10,median,4.0,4.0,"[4, 4, 4, 4, 9, 9, 5, 3, 4, 4]","[4, 4, 4, 4, 9, 9, 3, 2, 4, 4]",0.0,0,0,0,0,0,,0,0,127,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,2,"Teen girl christmas gifts, Personalized christmas gifts, Christmas gift for girlfriend, Gift idea for girl, Tween girl gifts",10,10,median,8.0,9.0,"[8, 7, 9, 8, 7, 9, 8, 8, 9, 10]","[9, 9, 9, 7, 7, 9, 9, 8, 9, 10]",-0.1111111111111111,0,0,0,0,0,,0,0,151,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,6,W Swarovski Crystal Sailboat Ocean Nautical Sea Sailing Boat Sloop,10,10,median,7.5,8.5,"[7, 9, 8, 7, 7, 7, 7, 9, 10, 9]","[8, 9, 9, 7, 9, 9, 7, 8, 10, 8]",-0.1111111111111111,0,0,0,0,0,,0,0,94,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,10,1 CT. T.w. Emerald-Cut Diamond Frame Bridal Set in 14K White Gold,10,10,median,2.5,2.5,"[3, 2, 2, 3, 1, 1, 3, 3, 2, 4]","[3, 2, 2, 3, 1, 1, 4, 3, 2, 4]",0.0,0,0,0,0,0,,0,0,183,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,9,Pear Cut Halo Moissanite & Diamond Engagement Ring 14K White Gold 2.44ct,10,10,median,1.0,1.0,"[2, 1, 2, 1, 1, 1, 1, 3, 1, 1]","[2, 1, 2, 1, 1, 1, 1, 4, 1, 1]",0.0,1,0,1,0,0,,0,0,155,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,6,Currey and Company 8004 Melrose Floor Lamp with Beige Silk Shades Antique Silver Lamps,10,10,median,2.0,2.0,"[2, 1, 1, 5, 2, 1, 3, 2, 4, 2]","[2, 1, 1, 2, 2, 1, 2, 1, 4, 2]",0.0,0,0,1,0,0,,0,0,190,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Jewelry,8,Sterling Silver 7mm Created Sapphire Ring with Diamonds,10,10,median,6.5,6.0,"[5, 7, 5, 6, 4, 5, 7, 7, 7, 7]","[5, 6, 5, 6, 7, 5, 4, 7, 7, 7]",0.05555555555555555,0,0,0,0,0,,0,0,135,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,3,4-Light High Output White Fluorescent Strip Light Fixture,10,10,median,6.0,6.0,"[6, 6, 7, 6, 8, 6, 6, 6, 6, 9]","[6, 7, 7, 6, 7, 6, 6, 6, 6, 9]",0.0,0,0,0,0,0,,0,0,240,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,3,Ram Mount X-Grip Large Phone Mount with Handlebar U-Bolt Base,10,10,median,2.0,2.0,"[1, 2, 2, 1, 1, 2, 3, 3, 3, 1]","[2, 2, 2, 1, 1, 2, 2, 1, 3, 1]",0.0,0,0,1,0,0,,0,0,243,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,1,Harley-Davidson Skull LED Fuel Gauge,10,10,median,4.5,5.0,"[3, 6, 9, 8, 2, 9, 3, 4, 3, 5]","[3, 5, 9, 8, 7, 9, 3, 4, 5, 5]",-0.05555555555555555,0,0,0,0,0,,0,0,234,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,4,25W Flame-tip Candelabra,10,10,median,8.5,7.5,"[8, 9, 7, 8, 9, 7, 8, 10, 9, 9]","[8, 9, 7, 8, 7, 7, 9, 10, 7, 7]",0.1111111111111111,0,0,0,0,0,,0,0,87,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,10,Nuvo Lighting 2-Light Flush Mount Finish: White,10,10,median,5.0,5.0,"[9, 6, 6, 4, 5, 5, 4, 5, 4, 2]","[9, 6, 6, 4, 5, 5, 3, 5, 3, 2]",0.0,0,0,0,0,0,,0,0,205,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,3,"Iridescent Gold Art Glass ""Trumpet"" Shade with 2 1/4"" Fitter",10,10,median,7.0,7.0,"[8, 5, 7, 7, 8, 1, 6, 7, 7, 7]","[8, 5, 7, 7, 8, 1, 6, 7, 7, 7]",0.0,0,0,0,0,0,,0,0,171,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,1,"WAC Lighting H24-BN H Track 24"" Extension for Line Voltage H-Track Fixture, Brushed Nickel",10,10,median,8.0,8.0,"[5, 9, 9, 4, 9, 8, 6, 8, 4, 8]","[5, 8, 9, 4, 9, 8, 6, 8, 4, 8]",0.0,0,0,0,0,0,,0,0,120,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,4,"Contemporary Wall Sconce w/ Frosted Glass & Gooseneck Arm Extension, B, Black, Wall Light Fixtures, by ANP Lighting",10,10,median,3.0,3.0,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[1, 2, 2, 3, 3, 2, 3, 3, 3, 3]",0.0,0,0,0,0,0,,0,0,216,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,2,Street Magic Mini Bullet Amber LED Turn Signals - MBB-22,10,10,median,6.0,7.0,"[5, 7, 7, 6, 9, 5, 4, 8, 6, 6]","[5, 8, 7, 3, 9, 4, 4, 8, 8, 7]",-0.1111111111111111,0,0,0,0,0,,0,0,187,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,10,Bike Pro Chrome Removable Motorcycle Wheel Chock,10,10,median,7.5,7.5,"[8, 5, 6, 5, 5, 9, 7, 8, 8, 9]","[8, 5, 6, 5, 5, 9, 7, 8, 9, 9]",0.0,0,0,0,0,0,,0,0,134,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,2,6.56 ft. - Anodized Aluminum KRAV-810 Channel - Illuminates the Edges of Glass or Acrylic with LED Strip Light - Klus 18016L,10,10,median,8.5,8.0,"[6, 9, 8, 9, 10, 8, 9, 5, 9, 8]","[6, 9, 8, 9, 9, 8, 9, 4, 7, 8]",0.05555555555555555,0,0,0,0,0,,0,0,134,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,10,Table Lamp,10,10,median,9.0,10.0,"[9, 6, 9, 7, 6, 10, 8, 10, 10, 10]","[9, 6, 10, 10, 6, 10, 9, 10, 10, 10]",-0.1111111111111111,0,0,0,0,0,,0,0,76,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,5,"Forte Lighting 7062-06 6 Light 23-3/4"" Wide Chandelier Antique Bronze Indoor Lighting",10,10,median,1.0,1.5,"[1, 2, 2, 1, 1, 1, 1, 3, 1, 2]","[1, 2, 2, 1, 1, 1, 1, 3, 2, 2]",-0.05555555555555555,0,0,1,0,0,,0,0,168,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,6,Moose Racing Fender Mount Tool Pack. Moose Racing Dirt Bike Parts from BTO Sports. | Dirt Bike Gear & Parts > Dirt Bike Accessories Gearbags | Bags,10,10,median,11.0,11.0,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",0.0,0,0,0,0,0,,0,0,123,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,5,Livex 1146-05 Bath Basics Bath Light Fixture- Chrome,10,10,median,3.0,3.0,"[2, 3, 2, 3, 3, 4, 3, 8, 5, 7]","[2, 3, 2, 3, 3, 4, 3, 5, 5, 3]",0.0,0,0,0,0,0,,0,0,34,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,9,Kuryakyn Triceptor Fender Accent,10,10,median,8.5,7.5,"[7, 9, 8, 9, 5, 6, 8, 9, 9, 9]","[7, 7, 7, 9, 5, 4, 8, 9, 9, 9]",0.1111111111111111,0,0,0,0,0,,0,0,195,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,8,"Kichler 12212 TaskWork Modular 2 Light 13"" Under Cabinet Light - 120V Xenon Stainless Steel Indoor Lighting Light Bars",10,10,median,4.0,4.0,"[5, 4, 5, 3, 4, 4, 4, 4, 4, 4]","[4, 4, 5, 2, 4, 3, 4, 3, 4, 3]",0.0,0,0,0,0,0,,0,0,181,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,4,Silver Metallic Foil Curtain -,10,10,median,5.5,4.5,"[3, 11, 7, 11, 5, 6, 3, 4, 11, 3]","[3, 11, 6, 11, 5, 6, 2, 4, 3, 3]",0.1111111111111111,0,0,0,0,0,,0,0,167,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,9,F72T12/CW/HO/ALTO,10,10,median,9.0,8.5,"[10, 8, 9, 10, 9, 7, 7, 10, 9, 9]","[10, 8, 8, 10, 7, 7, 7, 10, 9, 9]",0.05555555555555555,0,0,0,0,0,,0,0,128,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,6,Traditional Triple Toggle Switch Cover Plate In Forged Brass,10,10,median,10.0,10.0,"[10, 10, 10, 10, 10, 10, 11, 10, 10, 10]","[10, 10, 10, 10, 10, 10, 11, 10, 10, 10]",0.0,0,0,0,0,0,,0,0,96,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,4,Harley-Davidson Locking Leather Covered Rigid Saddlebags Softail Model,10,10,median,1.0,1.0,"[3, 1, 3, 2, 1, 2, 1, 1, 1, 1]","[3, 1, 3, 2, 1, 2, 1, 1, 1, 1]",0.0,1,0,1,0,0,,0,0,132,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,8,Tassel Worth The Hassle - Silver - Grad Cap Shaped Outdoor Graduation Lawn Decorations & Party Yard Signs - 10 Piece,10,10,median,6.0,6.0,"[8, 8, 2, 5, 2, 7, 3, 7, 6, 6]","[10, 8, 3, 7, 2, 7, 5, 7, 5, 5]",0.0,0,0,0,0,0,,0,0,220,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,2,Pirate or Pixie Gender Reveal Invitations,10,10,median,7.0,7.0,"[7, 6, 9, 9, 6, 10, 5, 5, 8, 7]","[8, 2, 9, 9, 6, 10, 6, 5, 7, 7]",0.0,0,0,0,0,0,,0,0,233,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,8,"14"" Gooseneck Barn Light Fixture, Mounted Railroad Shade, Millennium Lighting",10,10,median,4.0,4.0,"[3, 4, 2, 5, 4, 5, 4, 6, 4, 7]","[3, 4, 1, 1, 4, 4, 4, 6, 5, 5]",0.0,0,0,0,0,0,,0,0,190,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,7,"White Opal-Glass Bell Shade with 2 1/4"" Fitter",10,10,median,7.0,7.0,"[7, 7, 3, 8, 9, 8, 8, 6, 5, 7]","[7, 7, 3, 8, 9, 8, 8, 6, 5, 6]",0.0,0,0,0,0,0,,0,0,187,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,3,"What Is Your Unicorn Name Birthday Party Printable, Unicorn Birthday Party Game, Unicorn Printable, Unicorn Party Decoration, 8x10""",10,10,median,8.0,8.0,"[8, 9, 5, 6, 6, 7, 8, 8, 10, 10]","[6, 9, 6, 7, 7, 9, 8, 8, 10, 9]",0.0,0,0,0,0,0,,0,0,192,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,10,Personalized Mason Jars with Flower Lids and Straws,10,10,median,4.0,5.0,"[6, 2, 1, 2, 2, 6, 6, 7, 5, 3]","[6, 2, 1, 2, 2, 6, 6, 7, 5, 5]",-0.1111111111111111,0,0,0,0,1,ensure,0,1,144,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,8,Kuryakyn Saddlebag Top Trim - 5670,10,10,median,6.0,6.0,"[6, 6, 4, 5, 6, 8, 7, 5, 6, 4]","[6, 7, 5, 8, 6, 8, 7, 5, 6, 4]",0.0,0,0,0,0,0,,0,0,104,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,3,Life Extension Ultra Prostate Formula (60 Softgels),10,10,median,8.0,8.5,"[5, 9, 8, 10, 6, 9, 3, 10, 8, 5]","[5, 10, 9, 10, 3, 9, 3, 10, 8, 5]",-0.05555555555555555,0,0,0,0,1,optimal,0,1,171,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting,7,"Contemporary Urban 12 1/4""W Clear Glass Mini Pendant Light - Style #5G925",10,10,median,3.0,3.0,"[3, 3, 1, 1, 2, 3, 3, 2, 3, 3]","[3, 3, 1, 1, 2, 3, 3, 2, 3, 3]",0.0,0,0,0,0,0,,0,0,232,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,5,Harley-Davidson Heritage Style Handlebar,10,10,median,6.0,8.5,"[9, 4, 1, 9, 4, 9, 5, 7, 5, 8]","[9, 4, 1, 9, 4, 9, 5, 9, 9, 8]",-0.2777777777777778,0,0,0,0,0,,0,0,89,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,2,Brasscraft B8-9DL-F 9-inch Polymer Coated Braided Toilet Adapter (1/2-inch FIP x 7/8-inch Ballcock),10,10,median,9.0,8.5,"[7, 9, 7, 10, 8, 9, 8, 10, 10, 10]","[7, 9, 7, 9, 8, 7, 8, 10, 9, 10]",0.05555555555555555,0,0,0,0,0,,0,0,99,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,7,100 9oz Disposable Purple Rim Custom Design Old Fashion Tumbler Fancy Plastic Cups Perfect for Wedding Holiday Bachelor Or Birthday Party,10,10,median,3.0,3.5,"[2, 3, 5, 7, 2, 3, 4, 4, 1, 3]","[4, 3, 5, 8, 2, 3, 5, 4, 1, 2]",-0.05555555555555555,0,0,0,0,0,,0,0,167,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Motorcycle Accessories,7,Paul Yaffe 1 1/4 Monkey Bars For Harley Road Glide 2015-2019,10,10,median,4.0,4.0,"[4, 5, 4, 3, 8, 3, 4, 4, 5, 5]","[4, 6, 4, 2, 8, 3, 4, 4, 4, 5]",0.0,0,0,0,0,0,,0,0,145,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Lighting Fixtures,9,Quorum Lighting-5365-4-14-Four Light Square Bath Vanity Chrome Finish with Satin Opal Glass,10,10,median,1.0,1.0,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.0,1,0,1,0,0,,0,0,152,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Womens Clothing,2,R & M Richards(R) Scalloped Lace Jacket Dress - 16 Misses - Navy AmeriMark,10,10,median,2.0,2.0,"[1, 2, 4, 2, 3, 2, 2, 4, 1, 2]","[1, 2, 5, 3, 4, 2, 2, 5, 1, 2]",0.0,0,0,1,0,0,,0,0,125,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,3,Delta 9113-DST Essa Pull-Down Kitchen Faucet with Magnetic Docking Spray Head - Chrome Single Handle,10,10,median,1.5,2.0,"[1, 3, 1, 2, 1, 2, 2, 2, 1, 1]","[2, 3, 1, 2, 1, 2, 2, 2, 1, 1]",-0.05555555555555555,0,0,1,0,0,,0,0,121,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,1,"13 Tiara 13th Birthday Party Accessories Supplies, Crown Silver (Tiara Silver Heart)",10,10,median,7.0,7.0,"[4, 6, 3, 6, 7, 7, 7, 7, 9, 7]","[3, 7, 3, 6, 7, 9, 7, 7, 9, 9]",0.0,0,0,0,0,0,,0,0,188,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,1,"MOEN Kingsley 2-Handle Deck-Mount Roman Tub Trim Kit in Brushed Nickel (Valve Not Included), Grey, Chrome",10,10,median,2.5,3.0,"[2, 1, 3, 1, 2, 3, 4, 3, 3, 2]","[2, 1, 3, 3, 2, 3, 4, 3, 3, 2]",-0.05555555555555555,0,0,0,0,0,,0,0,202,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,1,Ascorbic Acid (Vitamin C) - 100 Pure Gelatin Capsules,10,10,median,4.0,4.0,"[3, 4, 5, 4, 3, 4, 5, 5, 5, 4]","[3, 4, 4, 4, 3, 4, 6, 5, 6, 5]",0.0,0,0,0,0,0,,0,1,181,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,8,"Maca, 1600 mg, 120 Capsules",10,10,median,7.5,7.0,"[9, 10, 9, 5, 6, 4, 8, 6, 10, 7]","[9, 10, 9, 7, 7, 6, 7, 6, 10, 7]",0.05555555555555555,0,0,0,0,0,,0,0,84,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,4,"KAL, Nutritional Yeast Flakes, Unsweetened, 1.4 lbs (624 g)",10,10,median,7.0,7.5,"[7, 7, 10, 9, 7, 6, 7, 9, 8, 7]","[8, 7, 10, 9, 7, 6, 7, 9, 8, 7]",-0.05555555555555555,0,0,0,0,0,,0,0,177,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,8,Brushed Nickel E4404 Drain with Rough In kit E4028,10,10,median,7.5,7.0,"[9, 7, 7, 7, 8, 7, 8, 7, 8, 8]","[6, 6, 7, 7, 7, 7, 8, 7, 7, 7]",0.05555555555555555,0,0,0,0,0,,0,0,197,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,10,Super Immune - Immune-Strengthening Multivitamin 240 tabs,10,10,median,1.0,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1,0,1,0,0,,0,0,142,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,9,Proplus Single-Handle 1-Spray Shower Faucet Valve in Chrome Finish (Valve Included) - Proplus - 2012040,10,10,median,6.0,6.0,"[6, 4, 6, 6, 6, 5, 6, 6, 6, 7]","[6, 6, 6, 6, 6, 5, 6, 6, 6, 7]",0.0,0,0,0,0,0,,0,0,118,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,4,"Kitchen Bathroom Sink Soap or Lotion Pump Dispenser, Oil Rubbed Bronze",10,10,median,8.0,7.5,"[8, 9, 10, 8, 7, 9, 8, 8, 10, 8]","[8, 9, 10, 7, 6, 7, 6, 7, 10, 8]",0.05555555555555555,0,0,0,0,1,superior,0,0,102,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,6,American Standard 7311.00-400.020 White Vitreous China American Standard,10,10,median,4.0,4.5,"[4, 4, 3, 3, 4, 5, 4, 4, 5, 2]","[4, 5, 3, 4, 4, 5, 5, 5, 5, 2]",-0.05555555555555555,0,0,0,0,0,,0,0,156,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Womens Clothing,1,Casual Corner Annex Women Brown Casual Dress 2,10,10,median,9.0,7.0,"[11, 7, 11, 9, 7, 9, 8, 9, 10, 9]","[11, 6, 11, 5, 7, 9, 7, 5, 7, 9]",0.2222222222222222,0,0,0,0,0,,0,0,171,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,9,"Super K with Advanced K2 Complex, 90 softgels",10,10,median,4.0,4.0,"[4, 5, 4, 3, 6, 5, 4, 5, 4, 3]","[4, 5, 4, 3, 6, 5, 4, 5, 4, 3]",0.0,0,0,0,0,0,,0,0,119,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,5,Alacer Emergen-C Cranberry Pomegranate - 30 Packet,10,10,median,6.5,6.0,"[10, 7, 7, 3, 4, 9, 9, 4, 3, 6]","[10, 7, 5, 3, 4, 9, 9, 4, 3, 7]",0.05555555555555555,0,0,0,0,0,,0,0,51,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,2,Nordic Naturals ProOmega-D Omega-3 Fish Oil with Vit D 120ct,10,10,median,2.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.0,0,0,1,0,0,,0,0,85,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,6,The 26-pound Party Gummy Bear - Blue Raspberry,10,10,median,4.5,5.5,"[5, 4, 7, 10, 4, 4, 5, 4, 4, 6]","[5, 5, 7, 10, 4, 4, 9, 5, 10, 6]",-0.1111111111111111,0,0,0,0,0,,0,0,141,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Womens Clothing,4,"Venus Women's Printed Sweater Dress - Black/multi/neutral, Size XL",10,10,median,3.0,3.0,"[3, 3, 4, 3, 4, 1, 3, 3, 3, 5]","[3, 3, 4, 3, 4, 1, 3, 3, 3, 5]",0.0,0,0,0,0,0,,0,0,127,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,9,"21st Birthday Decorations! - Rose Gold Party Pack - Big 21 Balloons, Confetti Balloons, Happy Birthday Banner",10,10,median,1.0,1.0,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",0.0,1,0,1,0,0,,0,0,127,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,6,Florastor 250 mg 50 capsules by Florastor,10,10,median,9.5,8.5,"[6, 10, 10, 9, 10, 8, 7, 10, 5, 10]","[6, 9, 8, 9, 10, 6, 8, 9, 4, 10]",0.1111111111111111,0,0,0,0,0,,0,0,55,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Party Supplies,5,Personalized Baby Shower Themed Bingo Game,10,10,median,8.5,8.5,"[9, 8, 9, 10, 4, 5, 8, 9, 9, 8]","[9, 8, 10, 10, 8, 5, 8, 9, 9, 8]",0.0,0,0,0,0,0,,0,0,114,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,10,Kohler K-4380 Elongated Bowl Only from the Memoirs Collection White Fixture Bowl Only,10,10,median,4.5,3.0,"[5, 8, 9, 2, 3, 3, 3, 4, 7, 5]","[5, 8, 6, 2, 3, 3, 3, 3, 5, 3]",0.16666666666666666,0,0,0,0,0,,0,0,177,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Vitamins & Supplements,7,"New Nordic Apple Cider Gummies, 60Count",10,10,median,7.0,7.5,"[8, 7, 7, 4, 6, 7, 7, 8, 8, 7]","[8, 7, 6, 4, 7, 7, 8, 10, 8, 8]",-0.05555555555555555,0,0,0,0,0,,0,0,150,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Plumbing Fixtures,7,"Chrome Shower System with 9 Inch Rain Shower Head and Hand Shower, Orsino Remer SFH6194 by Nameeks",10,10,median,3.0,3.0,"[3, 2, 3, 5, 1, 3, 3, 3, 1, 4]","[3, 2, 3, 5, 1, 3, 3, 3, 1, 4]",0.0,0,0,0,0,0,,0,0,225,0,single
unique_words,unique_words,gpt-4o-mini,llm_rank_optimizer,books,3,The Hidden Treasure,10,10,median,3.0,3.0,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",0.0,0,0,0,0,0,,0,0,200,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Womens Clothing,3,"Women's Plus Blouson Active Dress, Purple, Size XL",10,10,median,5.5,5.0,"[4, 3, 6, 5, 8, 5, 5, 6, 6, 6]","[4, 3, 5, 6, 8, 5, 5, 6, 6, 5]",0.05555555555555555,0,0,0,0,0,,0,0,130,0,single
unique_words,unique_words,gpt-4o-mini,rewrite_to_rank,Womens Clothing,5,"As Is Women with Control Petite Pull-On Straight Leg Knit Pants, Size Petite Small, Navy",10,10,median,8.0,9.0,"[9, 8, 8, 8, 9, 6, 9, 6, 8, 10]","[9, 8, 8, 9, 9, 6, 9, 8, 9, 10]",-0.1111111111111111,0,0,0,0,0,,0,0,169,0,single
unique_words,unique_words,gpt-4o-mini,llm_rank_optimizer,books,7,The Enchanted Island,10,10,median,2.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",0.0,0,0,1,0,0,,0,0,212,0,single
